row_index,sentence_id,aspect,sentence,proxy_label,rating,label_source,sent_pred,teacher
11414,4,quality,i needed to go up a size due to the inflexibility of the material; even tried it without a bra....,positive,4,rating,2,doc+sentence_consensus
11414,6,fit,i ordered a size up and love it!,positive,4,rating,2,doc+sentence_consensus
11415,1,fit,they are skinny leg but not too tight and the material is oh so soft.,positive,5,rating,2,doc+sentence_consensus
11415,1,quality,they are skinny leg but not too tight and the material is oh so soft.,positive,5,rating,2,doc+sentence_consensus
11416,0,fit,"Love this timeless piece, but it was a bit looser fitting than i expected.",positive,4,rating,2,doc+sentence_consensus
11416,1,fit,"i consistently wear xs, so i had an idea of how i thought it would fit.",positive,4,rating,2,doc+sentence_consensus
11420,0,fit,This dress has a flattering and fitted cut which perfectly compliments the unique eyelet fabric.,positive,4,rating,2,doc+sentence_consensus
11420,0,quality,This dress has a flattering and fitted cut which perfectly compliments the unique eyelet fabric.,positive,4,rating,2,doc+sentence_consensus
11420,2,price,"which brings me to the buttons - putting on this dress makes one wish one had a ladies maid, but the effort is well worth it for this stunner of a dress.",positive,4,rating,2,doc+sentence_consensus
11420,4,fit,"i am a petite 5'2"" and fit",positive,4,rating,2,doc+sentence_consensus
11421,1,quality,"the fabric is soft and comfortable, with a beautiful drape.",positive,5,rating,2,doc+sentence_consensus
11423,1,quality,soft fabric drapes nicely.,positive,4,rating,2,doc+sentence_consensus
11424,2,quality,"as the other reviewer says, it has an expose good quality gold color zipper on the back that doesn't show in the picture, however, it adds to its style and beauty!",positive,5,rating,2,doc+sentence_consensus
11424,3,fit,i love the dress and so happy that found it in my size finally!,positive,5,rating,2,doc+sentence_consensus
11425,0,fit,"These shorts are great, both the design and fit are beautiful.",positive,5,rating,2,doc+sentence_consensus
11425,1,fit,"i would say that these run true to size, i bought my usual size, 26, and they fit perfectly.",positive,5,rating,2,doc+sentence_consensus
11425,2,fit,"they fit a little high waisted, which i love.",positive,5,rating,2,doc+sentence_consensus
11425,3,quality,the material is so soft and are so comfortable.,positive,5,rating,2,doc+sentence_consensus
11426,4,fit,"i am 5-5, 120 lb, size 4 fits perfectly.",positive,4,rating,2,doc+sentence_consensus
11427,4,quality,i love the knit material makes it extra comfy and breathable.,positive,5,rating,2,doc+sentence_consensus
11427,6,quality,the quality and cratsmanship are impressive.,positive,5,rating,2,doc+sentence_consensus
11427,9,fit,"i ordered the small , but i was going go a slightly bigger comfy fit.",positive,5,rating,2,doc+sentence_consensus
11428,1,fit,got xs fits perfectly.,positive,5,rating,2,doc+sentence_consensus
11429,1,quality,"i'm 5'3"" 130 lbs and athletic/muscular build.",positive,5,rating,2,doc+sentence_consensus
11429,2,fit,the 4 fit perfect which is my true size.,positive,5,rating,2,doc+sentence_consensus
11430,0,fit,"Tried this on to see if the size works in regular size, and i love the fir, it si very feminine and flattering.",positive,5,rating,2,doc+sentence_consensus
11431,1,fit,it fits true to size.,positive,5,rating,2,doc+sentence_consensus
11431,5,quality,the solid knit portion is a good quality too.,positive,5,rating,2,doc+sentence_consensus
11432,0,fit,This jumpsuit has the best fit i could ever imagine for a jumpsuit.,positive,5,rating,2,doc+sentence_consensus
11432,2,fit,"i would say it runs true to size, with the exception of being a little bit big in the chest.",positive,5,rating,2,doc+sentence_consensus
11433,2,quality,very good quality and design.,positive,5,rating,2,doc+sentence_consensus
11433,5,price,"i did in this case, but it was still worth it.",positive,5,rating,2,doc+sentence_consensus
11436,0,fit,I tried these on in a 6 which is my usual size in bottoms that are not designer jeans and they fit ok.,positive,4,rating,2,doc+sentence_consensus
11437,0,quality,Great cut and high quality fabric.,positive,5,rating,2,doc+sentence_consensus
11438,3,fit,hangs really well without being clingy or too loose.,positive,4,rating,2,doc+sentence_consensus
11439,2,fit,i usually don't wear large prints but i loved the print and the ruffle detail.,positive,4,rating,2,doc+sentence_consensus
11440,0,fit,This is a cute top and i did not even need my usual petite size thanks to the 3/4 length sleeves.,positive,4,rating,2,doc+sentence_consensus
11441,6,fit,"normally i wear a small in retailer brands, and a med in most other brands.",positive,5,rating,2,doc+sentence_consensus
11441,9,fit,fit: loose fitting t's l,positive,5,rating,2,doc+sentence_consensus
11442,1,fit,"fits this curvy girl well, though may consider wearing a tank underneath, as the keyhole does show a bit of cleavage.",positive,5,rating,2,doc+sentence_consensus
11442,2,fit,"if in between sizes, consider sizing down.",positive,5,rating,2,doc+sentence_consensus
11443,3,fit,i have an hourglass figure and the draping and fit of the piece work very well.,positive,5,rating,2,doc+sentence_consensus
11444,0,fit,This was my first time to try this brand and they fit so well and are super comfortable.,positive,4,rating,2,doc+sentence_consensus
11444,2,fit,"i am 5'1, 108 and i got a 2p and they fit just right.",positive,4,rating,2,doc+sentence_consensus
11445,2,price,i'm not sure if it's the cut or the pattern but i found it completely unflattering on my petite frame and it looked cheap too.,negative,2,rating,0,doc+sentence_consensus
11446,1,fit,this top is light and smooth on your body and true to size.,positive,5,rating,2,doc+sentence_consensus
11446,2,fit,"i'm 5'4"", 34dd, 150 lbs- m fits well.",positive,5,rating,2,doc+sentence_consensus
11450,2,fit,"had to get a m as they were out of s, and yes, it's a tad large on me, but still glad i got it.",positive,5,rating,2,doc+sentence_consensus
11451,2,fit,"i generally wear a size 12 and bought a l although the m might have fit, also: it's got plenty of room.",positive,5,rating,2,doc+sentence_consensus
11452,1,price,"well worth the price i paid, a bit steep at full price.",positive,5,rating,2,doc+sentence_consensus
11452,2,fit,i went with a size medium- i usually take a small/2-4 in retailer tops and these days i'm around a 32c.,positive,5,rating,2,doc+sentence_consensus
11452,5,fit,it fits me like it was custom made.,positive,5,rating,2,doc+sentence_consensus
11453,1,fit,"it's a nice royal blue, not navy. (although the it could be worn with navy.) i thought the fit was flattering.",positive,4,rating,2,doc+sentence_consensus
11454,1,fit,"if you are truly a 29"" inseam, you may want to get the petite size.",positive,5,rating,2,doc+sentence_consensus
11455,4,price,"i am not a pancho person, but this looks very luxurious and expensive and it feels so soft and warm.",positive,5,rating,2,doc+sentence_consensus
11455,5,fit,i tried the xs/s and it fit perfect - i am typically a medium in other brands at antrho.,positive,5,rating,2,doc+sentence_consensus
11456,2,fit,"when i washed it, however, it shrunk almost 1 size!",negative,1,rating,0,doc+sentence_consensus
11456,4,quality,"i even tried washing and restretching it because i loved the jumpsuit but it wouldn't budge, i think because rayon is not stretchable material.",negative,1,rating,0,doc+sentence_consensus
11457,2,quality,the material is a poly/spandex/rayon mix that feels predominately like polyester and rayon and has a little bit of give.,positive,5,rating,2,doc+sentence_consensus
11457,3,fit,"i go between a medium and small in most retailer tanks and like to achieve a look that is somewhere in between form-fitting and flowy (quick stats - 130 lbs, 34c) and the small was perfect without being too tight across the chest.",positive,5,rating,2,doc+sentence_consensus
11458,3,quality,"soft fabric, drapes beautifully.",positive,5,rating,2,doc+sentence_consensus
11458,5,quality,the fabric is opaque so no camisole required.,positive,5,rating,2,doc+sentence_consensus
11458,8,fit,i purchased size small.,positive,5,rating,2,doc+sentence_consensus
11459,3,fit,"the shirt is very loose, fits much like the model photo (i ordered a small, 5'6 140lbs).",negative,3,model_relabel,0,doc+sentence_consensus
11460,1,fit,"unfortunately, the fit was enormous.",negative,2,rating,0,doc+sentence_consensus
11463,0,quality,This is a beautiful color and nice heavier fabric.,positive,5,rating,2,doc+sentence_consensus
11463,3,fit,the body is loose fitting at torso but chest area is fitted at 36 c size small .,positive,5,rating,2,doc+sentence_consensus
11463,5,fit,top looks just like it does on model as far as fit.,positive,5,rating,2,doc+sentence_consensus
11464,0,quality,Fabric is so comfy!,positive,5,rating,2,doc+sentence_consensus
11464,2,fit,fit is flattering for large chests.,positive,5,rating,2,doc+sentence_consensus
11465,3,price,good staple for a great price.,positive,5,rating,2,doc+sentence_consensus
11466,0,fit,"The fabric is lovely, color was great, but unfortunately it ran a bit large.",neutral,3,model_relabel,1,doc+sentence_consensus
11466,0,quality,"The fabric is lovely, color was great, but unfortunately it ran a bit large.",neutral,3,model_relabel,1,doc+sentence_consensus
11466,3,fit,"i have a small chest so for me, this just didn't stay in place.",neutral,3,model_relabel,1,doc+sentence_consensus
11467,1,quality,"the fabric is divine, and i just love the paisley design.",positive,4,rating,2,doc+sentence_consensus
11468,3,fit,i returned the top for a large and it fits just right in that area.,positive,4,rating,2,doc+sentence_consensus
11469,4,fit,the front v is very deep and the arm holes are quite roomy so either size down or plan on wearing a cami to conceal cleavage and bra.,positive,5,rating,2,doc+sentence_consensus
11470,2,fit,"another reviewer found the top to be small, but i found it to be a little big on me in my usual size.",positive,5,rating,2,doc+sentence_consensus
11471,0,quality,"I like the fabric and aesthetic of this top, and really wanted to like it, however i wish it were longer.",positive,3,model_relabel,2,doc+sentence_consensus
11472,0,fit,"True to size
neckline is not too low so it's great for work
got the red and it's a lush deep color
quite happy with this purchae",positive,5,rating,2,doc+sentence_consensus
11475,4,fit,"i'm small but large busted (size 6, 32 h bra)and the small was perfect.",positive,5,rating,2,doc+sentence_consensus
11476,4,fit,it is a very soft modal fabric and fits tts.,positive,5,rating,2,doc+sentence_consensus
11476,4,quality,it is a very soft modal fabric and fits tts.,positive,5,rating,2,doc+sentence_consensus
11477,2,fit,"i would say they pinned it for the product photo:)
i'm 34a...usually a size small.",positive,4,rating,2,doc+sentence_consensus
11478,3,fit,great fit also - and versatile (mix and match),positive,5,rating,2,doc+sentence_consensus
11479,2,quality,"the fabric is very lightweight, which i wasn't expecting, and so while the pleats are interesting, with my hips they ended up hitting in just the wrong place.",neutral,3,model_relabel,1,doc+sentence_consensus
11480,1,quality,"great color, nice quality for a lightweight top, but when i tried it on, the neck does not lay nicely.",neutral,3,model_relabel,1,doc+sentence_consensus
11480,2,quality,too much sloppy wrinkled material just hanging awkwardly around the neck ( and i love cowl neck).,neutral,3,model_relabel,1,doc+sentence_consensus
