row_index,sentence_id,aspect,sentence,proxy_label,rating,label_source
12376,3,fit,"i ordered one size up, mainly because i put on a couple pounds this past winter (like usual) and the description said slim fit.",positive,5,rating
12376,4,fit,"i went from a 6 to an 8 and the 8's weren't big at all, so they might run a tad on the small side.",positive,5,rating
12378,3,fit,i felt you could definitely size down!,positive,5,rating
12379,1,fit,i was so excited when they came in the mail and fit pretty well.,negative,2,rating
12379,2,fit,"they were slightly loose, but i thought they would hold their shape and the size smaller would be too small.",negative,2,rating
12379,5,fit,"i am in-between a 4 and 6, and since the pants are detailed as slim fit, i thought it",negative,2,rating
12380,2,quality,it is the softest material ever and is so flattering on.,positive,5,rating
12381,0,fit,The jacket runs large so size down.,positive,4,rating
12381,3,quality,the quality of the material isn't great!,positive,4,rating
12384,0,price,"I agree with a previous reviewer who said that it was very nicely cut, but unfortunately, the materials are so cheap.",negative,3,model_relabel
12384,1,price,"the ""fleece"" material that it is made out of feels like the cheap polyester fleece blankets that you get at the discount stores.",negative,3,model_relabel
12384,1,quality,"the ""fleece"" material that it is made out of feels like the cheap polyester fleece blankets that you get at the discount stores.",negative,3,model_relabel
12385,0,fit,"I ordered a small, but it was way to big.",negative,2,rating
12386,2,fit,this fits the ticket!,positive,5,rating
12386,3,quality,"it is a very pale grey and a soft, cozy fabric.",positive,5,rating
12386,5,fit,these shoulders were large on me in the s.,positive,5,rating
12386,6,fit,"the waist was also large, but worth having it altered.",positive,5,rating
12386,6,price,"the waist was also large, but worth having it altered.",positive,5,rating
12387,2,quality,the material is thick but not uncomfortable and very move able!,positive,5,rating
12388,0,fit,"This is a gorgeous piece of clothing - true to size, simple yet flattering lines, very comfortable.",positive,5,rating
12389,1,quality,"from the details on the cuffs to the draping at the neck to the light-weight, yet very high-quality material, this top is my new winter-spring transition piece.",positive,5,rating
12389,2,fit,"i'm 5'3"", small chest, and a slight curve in the hips.",positive,5,rating
12389,3,fit,"the arms of this top fit me fine, but because the fabric doesn't stretch, you may find the sleeves too fitted.",positive,5,rating
12389,3,quality,"the arms of this top fit me fine, but because the fabric doesn't stretch, you may find the sleeves too fitted.",positive,5,rating
12390,7,fit,i'm generally a medium to large but the small is perfect on me.,positive,5,rating
12391,4,quality,"i got them in the gray, and it's possible that other colors use different, less awful fabric.",negative,2,rating
12392,1,fit,great find and a true fit.,positive,5,rating
12393,1,fit,will work as an outer layer or fit under a coat.,positive,5,rating
12394,1,fit,same comfortable fit and cool textured fabric that doesn't wrinkle.,positive,5,rating
12394,1,quality,same comfortable fit and cool textured fabric that doesn't wrinkle.,positive,5,rating
12394,2,fit,i found the regular sizing to still be above the knee and the wide elastic waistband great for either a cropped top or a belt.,positive,5,rating
12395,1,fit,fits a little large but ok.,positive,4,rating
12395,2,fit,i usually take a small or medium (size 8 or 10) and the small in this jacket fits nicely but a little big.,positive,4,rating
12396,1,fit,the fit is great for me because i do not have a flat stomach and the elastic makes it comfortable to wear.,positive,5,rating
12396,2,quality,the material is a good quality.,positive,5,rating
12398,0,fit,"I love most pure and good clothing pieces, mostly because the fit and fabric are comfy and made of good quality materials.",positive,4,rating
12398,0,quality,"I love most pure and good clothing pieces, mostly because the fit and fabric are comfy and made of good quality materials.",positive,4,rating
12399,3,quality,"i was worried the material would be too delicate and fragile, but it's really durable!",positive,4,rating
12399,4,fit,"my only issue is that it fits a tiny bit awkwardly because of the solid material on the side, but it doesn't actually look awkward, just feels a bit odd at first.",positive,4,rating
12399,4,quality,"my only issue is that it fits a tiny bit awkwardly because of the solid material on the side, but it doesn't actually look awkward, just feels a bit odd at first.",positive,4,rating
12400,1,fit,"i've bought a few in the past, and i've never been disappointed with quality, style, or fit.",positive,5,rating
12400,1,quality,"i've bought a few in the past, and i've never been disappointed with quality, style, or fit.",positive,5,rating
12400,3,fit,i wish more pants were side zip- so much more flattering than having that part stick out under fitted shirts.,positive,5,rating
12400,4,fit,"i got these in a 4, my usual size, and while they fit a little more snugly than my other size 4 charlie pants, there is enough stretch that they don't look or feel too tight.",positive,5,rating
12401,3,fit,"it fits very well, aside from being a bit long (i'm 5' and ordered the xxs petite).",positive,5,rating
12403,5,quality,great color cream and excellent quality.,positive,5,rating
12404,1,fit,i did not have the issue with the slip being too tight.,positive,4,rating
12405,2,quality,good fabric and ribbon details are well placed.,positive,5,rating
12405,3,quality,thankful it came with a cotton under slip because it's very sheer fabric and i didn't have to think of  what to put underneath.,positive,5,rating
12407,1,fit,they are soft and fit great.,positive,5,rating
12408,1,quality,"it was beautiful but because of the material it is made out of, it will stretch out as you wear it and not regain it's shape.",neutral,3,model_relabel
12409,0,fit,I purchased a petite size which fit great except for the slip.,positive,4,rating
12411,1,fit,i loved the swinging fit without it looking like a maternity dress.,negative,2,rating
12411,2,fit,"the fit and style of this dress is wonderful, it's the color that killed it for me.",negative,2,rating
12411,4,shipping,"when the dress arrived in the mail, i could hardly take it out of the package and try it on.",negative,2,rating
12412,0,fit,This dress ran small in the arms for me.,negative,3,model_relabel
12412,1,fit,"when i returned it for a bigger size, the dress i got had a huge rip in the decorative threading on the back.",negative,3,model_relabel
12412,2,shipping,i can't believe the product wasn't checked for flaws this huge before shipping.,negative,3,model_relabel
12412,3,fit,i asked for another one in the same size.,negative,3,model_relabel
12414,1,fit,the xs/s was so large that it looked messy.,negative,2,rating
12415,0,fit,I loved this dress and it fit perfectly.,negative,2,rating
12415,1,fit,"i did not have any issue with the camisole being tight, and i am really curvy.",negative,2,rating
12415,4,fit,i went to the store and tried on the larger size and ripped that one too.,negative,2,rating
12416,2,fit,"seems tts (34d and 5'2"", i bought in a small and it fits nicely).",positive,5,rating
12417,3,price,i got this during the 40% sweater sale and feel it is worth the full price.,positive,5,rating
12420,7,fit,i'm a l/xl and the m/l size is a perfect fit!,positive,5,rating
12421,0,fit,Very pretty dress but the fit is not great.,positive,4,rating
12421,1,fit,i have to get help to take it off because it's tight in the shoulders.,positive,4,rating
12422,3,quality,it looks like they were trying to save on the material and just cut it out wherever with no thought to symmetry.,negative,2,rating
12422,4,price,"for this price the detail of centering the design was expected, especially because this is how it appeared in the picture.",negative,2,rating
12423,1,fit,"i am 5'3"" and medium size and had to take this to my alterations people because i loved it so much but it fit awkwardly.",positive,4,rating
12424,0,quality,"These are super cute shorts - great pattern, pockets (yay!) and really nice fabric.",positive,4,rating
12424,1,fit,"but, they're just a little too short for me, run a little small, and the side zipper is something of a pain -- i don't know if it was a construction issue on the pair i received or a stupid user issue but it seemed as if the seam with the zipper was just off -- not really a side seam but more toward the back.",positive,4,rating
12424,1,quality,"but, they're just a little too short for me, run a little small, and the side zipper is something of a pain -- i don't know if it was a construction issue on the pair i received or a stupid user issue but it seemed as if the seam with the zipper was just off -- not really a side seam but more toward the back.",positive,4,rating
12425,1,fit,they fit true to size.,positive,5,rating
12425,3,fit,i bought these in a size 26 and they fit perfectly.,positive,5,rating
12425,6,quality,the quality is great - nice denim material with a lot of stretch to it.,positive,5,rating
